Date,Stock Price
2023-09-03,63.13738353478591
2023-09-04,207.5431096817436
2023-09-05,134.6134325177358
2023-09-06,341.90169805599317
2023-09-07,448.15456977310316
2023-09-08,233.6310250899438
2023-09-09,82.98069572530525
2023-09-10,72.87328282270693
2023-09-11,240.3027593994425
2023-09-12,165.0666559371328
2023-09-13,393.4142978780543
2023-09-14,248.736972460726
2023-09-15,388.12317833932394
2023-09-16,53.66032534664432
2023-09-17,123.62958866220127
2023-09-18,303.66149071807126
2023-09-19,376.7746514195512
2023-09-20,167.54076954698323
2023-09-21,456.48328110360427
2023-09-22,431.5796440626044
2023-09-23,280.23642407498767
2023-09-24,231.24804644577947
2023-09-25,490.93476603403883
2023-09-26,247.01885049506058
2023-09-27,264.4479066246994
2023-09-28,418.4145889900867
2023-09-29,171.83513109429308
2023-09-30,349.44186255625357
2023-10-01,370.1475108097487
2023-10-02,62.910991201027
2023-10-03,198.64898758232516
2023-10-04,121.94516538282234
2023-10-05,282.9116769832828
2023-10-06,240.72410022262892
2023-10-07,263.8249017055257
2023-10-08,208.99323127210184
2023-10-09,55.74393488876716
2023-10-10,321.4783283533249
2023-10-11,153.4316904639487
2023-10-12,306.94681647912
2023-10-13,184.1014359028972
2023-10-14,265.4613306307547
2023-10-15,422.81442628917466
2023-10-16,441.6006843505059
2023-10-17,475.81197816259714
2023-10-18,283.2433455980391
2023-10-19,233.5185855089314
2023-10-20,461.58367983888013
2023-10-21,207.95600192407574
2023-10-22,230.5280343416547
2023-10-23,225.91275424110793
2023-10-24,398.6084969294163
2023-10-25,452.0494034293506
2023-10-26,92.04614956246203
2023-10-27,274.7470039647536
2023-10-28,239.3531021283713
2023-10-29,455.1707624187793
2023-10-30,272.97439349168684
2023-10-31,316.2262635651811
2023-11-01,251.9246811856783
2023-11-02,253.54795721334878
2023-11-03,260.1539415287873
2023-11-04,318.76370755502614
2023-11-05,63.504591634777555
2023-11-06,271.34588688195004
2023-11-07,494.56947188466006
2023-11-08,382.9634185188766
2023-11-09,254.38922464515414
2023-11-10,241.30753229188517
2023-11-11,425.16752696815445
2023-11-12,291.13629749016775
2023-11-13,98.56395147194507
2023-11-14,201.3263594608082
2023-11-15,384.2175653352216
2023-11-16,350.2978951342527
2023-11-17,253.62353468618278
2023-11-18,403.6793256653544
2023-11-19,398.91158579680206
2023-11-20,310.3243565296465
2023-11-21,324.5682277505046
2023-11-22,456.4253680345208
2023-11-23,470.9492186110203
2023-11-24,395.0303800826972
2023-11-25,392.0153368417374
2023-11-26,401.950603616657
2023-11-27,359.74932480110334
2023-11-28,204.968370195282
2023-11-29,414.1404968407734
2023-11-30,238.77896289259886
2023-12-01,161.19434888869418
2023-12-02,247.05866706302686
2023-12-03,330.7511819014979
2023-12-04,242.62615294999136
2023-12-05,451.4833020439245
2023-12-06,411.30808266432126
2023-12-07,328.9745330252174
2023-12-08,236.9245468996355
2023-12-09,445.69877885140613
2023-12-10,142.26534597321626
2023-12-11,96.00657519040864
2023-12-12,424.1716910451357
2023-12-13,412.9457901525432
2023-12-14,221.96854913631458
2023-12-15,399.36343438343084
2023-12-16,286.4282590919066
2023-12-17,264.26086874481166
2023-12-18,98.32896608811681
2023-12-19,445.2060344585582
2023-12-20,273.58371418394677
2023-12-21,354.14957909319395
2023-12-22,425.54467501936455
2023-12-23,329.39759315026095
2023-12-24,439.77773993408664
2023-12-25,404.96652246900453
2023-12-26,296.3234470391514
2023-12-27,56.80517029161987
2023-12-28,354.267728868658
2023-12-29,136.564506806745
2023-12-30,309.1472527705813
2023-12-31,375.03017596105883
2024-01-01,477.4793912941705
2024-01-02,307.5691631391577
2024-01-03,144.9074060421815
2024-01-04,480.90813042061154
2024-01-05,263.77086764836247
2024-01-06,213.1774836189437
2024-01-07,107.31337372335398
2024-01-08,338.3964456938105
2024-01-09,258.55432453915785
2024-01-10,124.18371662103783
2024-01-11,478.8293107376431
2024-01-12,357.10641374571424
2024-01-13,101.07439033118379
2024-01-14,55.92105300975441
2024-01-15,69.80212746245178
2024-01-16,242.58973371149492
2024-01-17,62.56951740435797
2024-01-18,184.3463122226364
2024-01-19,284.1187509874211
2024-01-20,218.09832870297896
2024-01-21,465.8574762077119
2024-01-22,255.65764114670947
2024-01-23,206.4922152810708
2024-01-24,202.10838082408802
2024-01-25,181.33233286725962
2024-01-26,423.25070227128407
2024-01-27,80.68770212073885
2024-01-28,366.38920507112584
2024-01-29,335.2241774318857
2024-01-30,79.73924301733928
2024-01-31,449.2740623089532
2024-02-01,372.4397979992494
2024-02-02,407.2813863570366
2024-02-03,483.8708022086043
2024-02-04,178.57361024569542
2024-02-05,426.61602644248524
2024-02-06,479.2196440128439
2024-02-07,84.19469345444546
2024-02-08,355.61483602572787
2024-02-09,169.52909572636108
2024-02-10,151.39725375742498
2024-02-11,342.9933697820286
2024-02-12,192.31785039528518
2024-02-13,334.9182648767034
2024-02-14,143.9494164714116
2024-02-15,50.85902732366861
2024-02-16,68.36026976261087
2024-02-17,94.21069366921873
2024-02-18,387.960257146188
2024-02-19,334.67816067117667
2024-02-20,360.7571610927116
2024-02-21,50.164763747428374
2024-02-22,411.0789343367972
2024-02-23,364.89774020896954
2024-02-24,450.6384846283929
2024-02-25,132.0127242054337
2024-02-26,168.42937121964576
2024-02-27,452.3346693280851
2024-02-28,287.6019779431149
2024-02-29,111.89737563728515
2024-03-01,487.45456131490596
2024-03-02,137.57091863287525
2024-03-03,450.3659208404473
2024-03-04,388.0784813005019
2024-03-05,202.10879167763488
2024-03-06,363.22762414843413
2024-03-07,447.28953068266975
2024-03-08,242.69134876535458
2024-03-09,183.86216596421573
2024-03-10,471.27188449770716
2024-03-11,241.73209751523737
2024-03-12,294.71351993610733
2024-03-13,309.73663367115347
2024-03-14,494.88552265921146
2024-03-15,198.9760937994862
2024-03-16,297.6248523766086
2024-03-17,62.23211544075221
2024-03-18,477.6289302854967
2024-03-19,66.58173818376378
2024-03-20,254.05032963102838
2024-03-21,228.10603921030784
2024-03-22,80.6798909907219
2024-03-23,422.14426050191577
2024-03-24,447.1369264945641
2024-03-25,159.24077020944156
2024-03-26,149.67074554894256
2024-03-27,300.8507322640636
2024-03-28,265.83241274247166
2024-03-29,442.35022288760615
2024-03-30,164.08311470432358
2024-03-31,330.30024430680714
2024-04-01,153.32336636296606
2024-04-02,498.25482809749866
2024-04-03,127.4794020760232
2024-04-04,457.36472407188137
2024-04-05,305.411589818494
2024-04-06,237.79219037684368
2024-04-07,58.68692760277973
2024-04-08,218.62452667023746
2024-04-09,453.3082648913661
2024-04-10,240.28458124692366
2024-04-11,474.4760255539494
2024-04-12,410.50455417742455
2024-04-13,63.26845845272523
2024-04-14,56.749699635486294
2024-04-15,276.5794232680033
2024-04-16,294.93453019105146
2024-04-17,198.5085799427024
2024-04-18,454.0140832135145
2024-04-19,298.61277547038924
2024-04-20,110.73847666654825
2024-04-21,448.9758203247552
2024-04-22,62.8355791777647
2024-04-23,456.22949515055177
2024-04-24,111.36021967560205
2024-04-25,86.3996722068258
2024-04-26,316.12289126526167
2024-04-27,358.7015408232952
2024-04-28,398.2130535834161
2024-04-29,429.5599815407261
2024-04-30,426.2666882994356
2024-05-01,439.0587767495892
2024-05-02,449.4742522109265
2024-05-03,304.6705786350019
2024-05-04,371.6049254173143
2024-05-05,90.41572128859514
2024-05-06,125.0605361334575
2024-05-07,448.1957218055628
2024-05-08,233.75522388140354
2024-05-09,268.63852708941613
2024-05-10,134.21217797566533
2024-05-11,197.14296717093032
2024-05-12,372.5407581129682
2024-05-13,181.2184632434046
2024-05-14,439.7228424359362
